code,age,tribe,tribe_o,subtribe,subtribe_o,edu,edu2,elect3,elect4,elect5,elect6,inc_mo,transport,hh_size,provide2,provide6,road_qual,fence,roof,roof2,trust4,trust5,trust6,trust7,corr14_end,sex,work_gov3,kga_born,kga_move,elect1,elect8,elect9,possessions_1,possessions_2,possessions_3,possessions_4,possessions_5,possessions_6,possessions_0,renters_b,social1,social2,provide1,provide4,provide5,state_cap1,state_cap2,trust2,gov_resp,walls,provide3,provide7,start,end,today,a3,a4,a7,a7b,a7c,a7_check,a7d,consent7,consent9,survey1,data_chief,survey1_conf,become_chief,notification,appoint_who,adjoint,habitant_num,chef_loc_past,subtribe_ave,ave_born,ave_move,ave_property,ave_prop_fam,ave_fam,titles,no_titles,religion,ave_church,y34a,y34b,y34,y35,y36,terr_ave,read1,read3,used_tablet,used_comp,appoint_yr,chef_fam,chef_fam2,chef_fam2_other,chef_inc,chef_lineage,chef_reasons_1,chef_reasons_2,chef_reasons_3,chef_reasons_4,chef_reasons_0,chef_chars_1,chef_chars_2,chef_chars_3,chef_chars_4,chef_chars_5,chef_chars_6,chef_chars_7,chef_chars_8,chef_chars_9,chef_chars_10,chef_chars_11,chef_chars_0,chef_char1,chef_tasks_1,chef_tasks_2,chef_tasks_3,chef_tasks_4,chef_tasks_5,chef_tasks_6,chef_tasks_7,chef_tasks_8,chef_tasks_9,chef_tasks_0,chef_g_inc,chef_g_lineage,chef_g_reasons,chef_g_reasons_other,chef_g_trust,chef_g_tasks,chef_g_tasks_other,chef_task1,chef_task1_other,chef_task2,land_pwr,witness,salongo_freq_other,salongo_freq,records_which_1,records_which_2,records_which_3,records_which_4,records_which_5,records_which_6,records_which_0,salongo_act_1,salongo_act_2,salongo_act_3,salongo_act_4,salongo_act_0,salongo_who,salongo_frac_time,salongo_time,salongo_frac_money,salongo_money,punish_rich_1,punish_rich_2,punish_rich_3,punish_rich_4,punish_rich_5,punish_rich_6,punish_rich_7,punish_rich_0,punish_poor_1,punish_poor_2,punish_poor_3,punish_poor_4,punish_poor_5,punish_poor_6,punish_poor_7,punish_poor_0,adjoint2,staff,staff_num,records,know_percent,orders_quartier,orders_others,orders_pg,orders_mayor,salary,salary_how_1,salary_how_2,salary_how_3,salary_how_4,salary_how_5,salary_how_0,salary_how_other,salary_freq,salary_tithe,other_job,other_job2,other_salary,work_gov4_1,work_gov4_0,work_gov4_other,fire,fire_who,fire_num,fire_why_1,fire_why_2,fire_why_3,fire_why_4,fire_why_5,fire_why_0,fire_g,fire_g_who,fire_g_who_other,fire_g_num,fire_g_why,fire_g_why_other,comp_freq,comp_num7,comp_num30,topic1,topic2,see_chef,see_deputy,collect_ever,collect_what_1,collect_what_2,collect_what_3,collect_what_4,collect_what_5,collect_what_6,collect_what_7,collect_what_8,collect_what_9,collect_what_10,collect_what_11,collect_what_12,collect_what_13,collect_what_14,collect_what_15,collect_what_16,collect_what_17,collect_what_0,collect_what_other,collect_when,collect_where,tax2,tax4,tax6,tax7_1,tax7_2,tax7_3,tax7_0,tax8,comp_freq_if,tax11,tax43,tax_who1,tax_who2,tax_who3,tax_who4,tax_who5,tax_who6,tax_who7,provide1_other,provide2_other,provide3_other,provide4_other,provide5_other,provide6_other,provide7_other,gov1_end,gov2_end,party,party_which,party_which_other,walls_other,lang,ave1_aaccuracy,ave1_baccuracy,ave2_aaccuracy,ave2_baccuracy,ave3_aaccuracy,ave3_baccuracy,ave4_aaccuracy,ave4_baccuracy,ave5_aaccuracy,ave5_baccuracy,ave6_aaccuracy,ave6_baccuracy,ave7_aaccuracy,ave7_baccuracy,ave8_aaccuracy,ave8_baccuracy,ave9_aaccuracy,ave9_baccuracy,ave10_aaccuracy,ave10_baccuracy,ave11_aaccuracy,ave11_baccuracy,ave12_aaccuracy,ave12_baccuracy,ave13_aaccuracy,ave13_baccuracy,ave14_aaccuracy,ave14_baccuracy,ave15_aaccuracy,ave15_baccuracy,ave16_aaccuracy,ave16_baccuracy,ave17_aaccuracy,ave17_baccuracy,ave18_aaccuracy,ave18_baccuracy,ave19_aaccuracy,ave19_baccuracy,ave20_aaccuracy,ave20_baccuracy,ave21_aaccuracy,ave21_baccuracy,ave22_aaccuracy,ave22_baccuracy,ave23_aaccuracy,ave23_baccuracy,ave24_aaccuracy,ave24_baccuracy,ave25_aaccuracy,ave25_baccuracy,ave26_aaccuracy,ave26_baccuracy,ave27_aaccuracy,ave27_baccuracy,ave28_aaccuracy,ave28_baccuracy,ave29_aaccuracy,ave29_baccuracy,ave30_aaccuracy,ave30_baccuracy,ave31_aaccuracy,ave31_baccuracy,ave32_aaccuracy,ave32_baccuracy,ave33_aaccuracy,ave33_baccuracy,ave34_aaccuracy,ave34_baccuracy,ave35_aaccuracy,ave35_baccuracy,ave36_aaccuracy,ave36_baccuracy,ave37_aaccuracy,ave37_baccuracy,ave38_aaccuracy,ave38_baccuracy,ave39_aaccuracy,ave39_baccuracy,ave40_aaccuracy,ave40_baccuracy,z4,z5,z6,metainstanceid,key,become_chief1,restart3,tribe_t,tribe_o_t,subtribe_t,subtribe_o_t,social1_t,social2_t,provide1_t,provide2_t,provide3_t,provide4_t,provide5_t,provide6_t,provide7_t,state_cap1_t,rand0,trust8_t,trust4_t,trust5_t,trust6_t,trust7_t,gov_resp_t,gov1_end_t,gov2_end_t,date,date_f,date_tmp1,date_tmp2,date_tmp3,type,short_label,value_label,keep,labelEnglish,labelFrancais,work_gov4_2,work_gov4_3,work_gov4_4,work_gov4_5,work_gov4_6,work_gov4_7,work_gov4_8,work_gov4_9,work_gov4_10,work_gov4_11,tot_complete,erreur_frappe,erreur_poly,poly_max_code_end,dup_code,survey1_ind,start_char,end_char,today_char,today_fr,code2,chieftype,pastloc,chefpast,chef_check,chef_data,chef_correction,division_chef_present,division_chef_present_other,division_chef_past,division_chef_past_other,find_chief,chef_char_1,chef_char_2,chef_char_3,chef_char_4,chef_char_5,chef_char_6,chef_char_7,chef_char_0,chief_unavail_1,chief_unavail_2,chief_unavail_3,chief_unavail_4,chief_unavail_5,chief_unavail_6,chief_unavail_7,chief_unavail_0,chef_char_c,people_know,chief_rep,chief_rep_c,chief_rec,chief_rec_c,chief_avail,chief_assess,chief_assess_c,chief_conl_what,other_chief,other_chief_survey,other_chief_code,division_chef,day_tmpp,month_tmp_fr,chief_assess_correct,correct_chef_char,chef,retakeall,_merge
1001.0,75.0,LULUWA,.,,Bena tshitende,3.0,7.0,,,,,0.0,0.0,7.0,,8.0,4.0,2.0,7.0,3.0,4.0,4.0,4.0,2.0,7.0,1.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,5,1,5,0.0,4.0,4.0,1.0,1,,8.0,2018-05-04 14:08:11,2018-05-04 17:12:06,2018-05-04,"May 4, 2018",4:08:00 PM,100,100,.,OK,,1,1,1,,0.0,1,1.0,2,,,,9,1,,1,,,0.0,1.0,1,7.0,1,,4,,KANANGA,10,1.0,1.0,0,0,1974.0,1,3,.,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,1.0,1.0,6,.,,4 8 10,,1,.,10,0,0,4.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7.0,1,7,0.0,1.0,0.0,7.0,0.0,,,,,,,,,0.0,0,,,,,.,,,,,,,,,,,,,,,,6,10,15.0,8,.,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,,.,1,.,0.0,0.0,1.0,0.0,0.0,0,1,3,4,1.0,4.0,1.0,4.0,4.0,4.0,4.0,,,,,,,,0.0,1000.0,0,.,.,,2,5.0,5.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,uuid:e71fdcde-3b3f-49ea-8846-51ee7e75ef3c,uuid:e71fdcde-3b3f-49ea-8846-51ee7e75ef3c,,,,,,,,,,,,,,,,,,,,,,,,,,21 May 2018,2018-05-21,May,"4,",2018.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,90,0,1.0,"May 18, 2018 10:33:30 AM","May 18, 2018 10:41:44 AM","May 18, 2018",18 mai 2018,1003.0,CHEF DE GROUPEMENT,,,1.0,1.0,,,.,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,10.0,1.0,0.0,3.0,2.0,Il n’est pas dispose a le faire,0.0,,,,,mai,,,5.0,1.0,5
1015.0,48.0,LULUWA,.,,Mutshipayi,1.0,0.0,,,,.,2100.0,0.0,2.0,8.0,8.0,3.0,-0.66231304,5.0,3.0,4.0,4.0,1.0,4.0,5.0,1.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,.,.,,,,4.0,4.0,.,1.0,2.0,2018-01-31 09:36:58,2018-01-31 11:02:06,2018-01-31,"Jan 31, 2018",9:37:00 AM,101,101,.,OK,,1,1,1,1.0,1.0,1,,4,0.0,100.0,0.0,0,1,,1,2.0,4.0,1.0,,other,3.0,1,,4,.,KANANGA,0,,,0,0,2015.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,8,0,0,4.0,2,,,,,,,,0.0,1.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,4.0,0,10,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,,0.0,1,other,0.0,,,,1.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,6,0,0.0,3,.,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5000,1.0,0.0,1.0,0.0,0.0,0,6,1,1,2.0,3.0,2.0,2.0,3.0,2.0,2.0,,,.,,,,,0.0,1000.0,0,.,,,2,5.0,4.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,uuid:3ac5c7fb-d20b-4043-9335-0f529b65fcec,uuid:3ac5c7fb-d20b-4043-9335-0f529b65fcec,,,,,,,,,,,,,,,,,,,,,,,,,,21 May 2018,2018-05-21,Jan,"31,",2018.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,82,0,1.0,"May 14, 2018 10:26:14 AM","May 14, 2018 10:30:12 AM","May 14, 2018",14 mai 2018,1015.0,CHEF D'AVENUE,,0.0,1.0,1.0,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.0,6.0,2.0,1.0,7.0,2.0,1.0,3.0,2.0,0,0.0,,,,,mai,3.0,,1.0,0.0,1
1025.0,53.0,LULUWA,,,Bena Mbayi,2.0,2.0,,,,,130000.0,3000.0,4.0,2.0,2.0,4.0,-0.66231304,1.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,,,0.0,,,,,,,,,,,2.0,2.0,.,,.,,,1.0,1.0,,2.0,2.0,2018-01-24 10:56:41,2018-01-24 12:15:08,2018-01-24,"Jan 24, 2018",10:57:00 AM,102,102,.,OK,,1,1,1,1.0,1.0,1,,4,0.0,,0.0,5,1,,1,3.0,0.0,1.0,,1,4.0,1,,4,.,DEMBA,5,,,0,0,2016.0,0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,8,,3,0,0,3.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,3.0,1,3,5.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,,0.0,1,8,100000.0,,,,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,5,5.0,1,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,1,1000,3.0,0.0,1.0,0.0,0.0,1,5,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,.,,,,,0.0,1000.0,2,2,,,2,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,uuid:9793ea6d-d3c5-461f-a9ab-cbdc5edeec61,uuid:9793ea6d-d3c5-461f-a9ab-cbdc5edeec61,,,,,,,,,,,,,,,,,,,,,,,,,,21 May 2018,2018-05-21,Jan,"24,",2018.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,47,0,1.0,"May 14, 2018 10:23:39 AM","May 14, 2018 1:54:48 PM","May 14, 2018",14 mai 2018,1025.0,CHEF D'AVENUE,,0.0,1.0,1.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,3.0,5.0,2.0,1.0,6.0,1.0,1.0,2.0,1.0,0,1.0,1.0,10248.0,,,mai,,,1.0,0.0,1
1046.0,68.0,LULUWA,,20.0,,2.0,6.0,,,,,90000.0,4000.0,4.0,1.0,1.0,4.0,1.0721973,5.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,,,0.0,,,,,,,,,,,0.0,5.0,.,,,,,1.0,3.0,.,,,2018-01-24 14:18:10,2018-01-24 15:35:04,2018-01-24,"Jan 24, 2018",2:18:00 PM,104,104,.,OK,,1,1,1,0.0,1.0,1,,3,0.0,,0.0,5,1,,1,2.0,3.0,1.0,,11,1.0,1,,4,.,DEMBA,8,,,0,0,1977.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1,,8,0,0,4.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1,6,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,,0.0,0,,,,,,1.0,2,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,2,1,1.0,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,500,1.0,0.0,0.0,1.0,0.0,1,6,2,4,2.0,4.0,4.0,2.0,2.0,2.0,4.0,,,.,,,,,0.0,1000.0,0,.,,,2,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,uuid:2cdfe501-d024-4a8f-9e93-c92b67d8eb6a,uuid:2cdfe501-d024-4a8f-9e93-c92b67d8eb6a,,,,,,,,,,,,,,,,,,,,,,,,,,21 May 2018,2018-05-21,Jan,"24,",2018.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,89,0,1.0,"May 18, 2018 10:42:49 AM","May 18, 2018 10:45:39 AM","May 18, 2018",18 mai 2018,1046.0,CHEF D'AVENUE,,0.0,1.0,1.0,,,.,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,1.0,5.0,1.0,1.0,8.0,1.0,1.0,3.0,1.0,0,0.0,,,,,mai,,,1.0,0.0,1
1047.0,49.0,LULUWA,,20.0,,2.0,5.0,,,,,80000.0,0.0,7.0,3.0,1.0,4.0,1.0721973,5.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,,,0.0,,,,,,,,,,,0.0,5.0,.,,,,,1.0,1.0,.,,,2018-01-31 15:25:28,2018-01-31 17:16:48,2018-01-31,"Jan 31, 2018",3:25:00 PM,104,104,.,OK,,1,1,1,0.0,1.0,1,,2,0.0,,0.0,0,1,,2,2.0,4.0,1.0,,1,2.0,1,,4,.,DEMBA,9,,,1,0,2015.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,8,,5,0,0,4.0,4,,,,,,,,0.0,1.0,1.0,0.0,0.0,other,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,,0,10,4.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,,0.0,1,1,90000.0,,,,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,3,3.0,1,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,1500,1.0,0.0,1.0,0.0,0.0,1,2,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,.,,,,,100.0,900.0,1,4,,,2,6.0,5.0,4.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,uuid:9c2e522e-2ef5-421d-9555-2a93657dfc7a,uuid:9c2e522e-2ef5-421d-9555-2a93657dfc7a,,,,,,,,,,,,,,,,,,,,,,,,,,21 May 2018,2018-05-21,Jan,"31,",2018.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,89,0,1.0,"May 18, 2018 10:45:56 AM","May 18, 2018 10:49:47 AM","May 18, 2018",18 mai 2018,1047.0,CHEF D'AVENUE,,0.0,1.0,1.0,,,.,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,Elle est la femme du chef de Quartiez,0.0,,,,,mai,,,1.0,0.0,1
1088.0,38.0,LULUWA,.,,Mukombela,3.0,6.0,,,,,60000.0,1200.0,7.0,3.0,1.0,3.0,1.0721973,5.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,.,,,,,2.0,1.0,.,,,2018-02-05 15:13:09,2018-02-05 16:08:42,2018-02-05,"Feb 5, 2018",3:13:00 PM,108,108,.,OK,,1,1,1,0.0,1.0,1,,4,1.0,100.0,,1,1,,1,2.0,8.0,1.0,,11,0.0,1,,4,.,DEMBA,1,,,0,0,2018.0,0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1,,4,0,0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1,4,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,,0.0,1,14,5000.0,,,,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,6,0,6.0,.,.,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2000,3.0,1.0,1.0,0.0,0.0,1,6,3,1,2.0,2.0,2.0,2.0,2.0,4.0,2.0,,,.,,,,,500.0,500.0,0,.,,,2,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,uuid:5a5acc03-b373-4f04-a0ec-7093501548d5,uuid:5a5acc03-b373-4f04-a0ec-7093501548d5,,,,,,,,,,,,,,,,,,,,,,,,,,21 May 2018,2018-05-21,Feb,"5,",2018.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,84,0,1.0,"May 18, 2018 10:13:50 AM","May 18, 2018 10:15:08 AM","May 18, 2018",18 mai 2018,1088.0,CHEF D'AVENUE ADJOINT,,,1.0,1.0,,,.,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,2.0,0.0,2.0,2.0,5.0,3.0,1.0,2.0,2.0,0,0.0,,,,,mai,,,6.0,0.0,1
1136.0,65.0,LULUWA,.,37.0,,3.0,2.0,,,,,62000.0,1000.0,7.0,,1.0,4.0,2.0,7.0,2.0,2.0,2.0,4.0,4.0,,1.0,4.0,0.0,1967.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3,1,3,0.0,4.0,3.0,3.0,2,,2.0,2017-12-22 11:10:35,2017-12-22 13:17:35,2017-12-22,"Dec 22, 2017",11:10:00 AM,113,113,.,OK,.,1,1,0,,,1,,4,0.0,,1.0,10,1,,1,10.0,30.0,1.0,,other,4.0,1,,4,.,DEMBA,8,1.0,3.0,0,0,2004.0,0,.,.,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,3,.,other,0,0,4.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3.0,1,10,10.0,,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.,,,1,other,30000.0,0.0,0.0,.,1.0,2,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,2,0,0.0,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,2000,1.0,0.0,1.0,0.0,0.0,1,3,3,3,2.0,2.0,4.0,2.0,2.0,2.0,2.0,,,.,,,,,0.0,1000.0,0,.,.,,2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,uuid:04c1d211-5db0-488e-a305-eeeb88bbfa2c,uuid:04c1d211-5db0-488e-a305-eeeb88bbfa2c,,,,,,,,,,,,,,,,,,,,,,,,,,21 May 2018,2018-05-21,Dec,"22,",2017.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5,0,0.0,"May 14, 2018 12:45:00 PM","May 14, 2018 12:49:37 PM","May 14, 2018",14 mai 2018,1136.0,CHEF D'AVENUE,", ANCIENNEMENT CHEF DE LOCALITE",1.0,1.0,1.0,,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,1.0,6.0,1.0,1.0,10.0,1.0,1.0,3.0,1.0,0,0.0,,,,,mai,,,1.0,1.0,5
1137.0,51.0,LULUWA,.,,Bakua tshishimbula,3.0,6.0,,,,,30000.0,1500.0,6.0,1.0,1.0,4.0,-0.66231304,5.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,,,0.0,,,,,,,,,,,2.0,18.0,.,,,,,2.0,2.0,.,,,2017-12-27 11:42:12,2017-12-27 13:30:04,2017-12-27,"Dec 27, 2017",11:42:00 AM,113,113,.,OK,.,1,1,0,,,1,,4,0.0,100.0,0.0,2,1,,1,2.0,2.0,1.0,,other,2.0,1,,4,.,DEMBA,3,0.0,,0,0,2015.0,0,.,.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,other,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,other,Conseiller les gens,other,0,0,4.0,4,,,,,,,,0.0,1.0,0.0,0.0,0.0,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,,0,3,3.0,1.0,3.0,4.0,0.0,,,,,,,,,0.0,0,,,0.0,0.0,.,1.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,4,0,0.0,2,3,0,0,0,,,,,,,,,,,,,,,,,,,.,,,1,1000,1.0,0.0,0.0,1.0,0.0,0,6,3,3,2.0,2.0,,,2.0,2.0,2.0,,,.,,,,,500.0,500.0,0,.,,,2,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,uuid:b3d9d690-cb0e-419a-be54-5db0ba369d55,uuid:b3d9d690-cb0e-419a-be54-5db0ba369d55,,,,,,,,,,,,,,,,,,,,,,,,,,21 May 2018,2018-05-21,Dec,"27,",2017.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0,1.0,"May 19, 2018 9:05:17 AM","May 19, 2018 9:08:03 AM","May 19, 2018",19 mai 2018,1137.0,,,,1.0,1.0,,,.,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,2.0,4.0,1.0,2.0,8.0,2.0,1.0,2.0,2.0,0,0.0,,,,,mai,,,1.0,0.0,1
